id,order_id,nps_score
1875,21771,1
1876,35090,9
1877,47386,10
1878,23010,4
1879,74798,7
1880,57522,6
1881,44699,10
1882,62013,0
1883,24882,10
1884,6495,7
1885,97624,1
1886,99663,10
1887,80639,5
1888,18943,8
1889,48326,10
1890,32262,7
1891,31523,5
1892,45476,5
1893,59004,9
1894,35704,5
1895,8566,7
1896,61096,3
1897,13691,3
1898,66653,8
1899,24726,10
1900,31739,9
1901,45181,0
1902,40543,2
1903,19752,8
1904,42672,10
1905,29997,9
1906,6154,9
1907,75015,10
1908,33562,5
1909,36193,10
1910,94512,6
1911,84452,7
1912,83128,6
1913,26270,1
1914,77160,8
1915,4512,6
1916,10345,10
1917,68384,4
1918,63214,10
1919,15672,10
1920,93269,4
1921,74749,10
1922,31151,9
1923,80630,9
1924,27603,9
1925,56564,10
1926,56599,8
1927,32261,6
1928,93833,10
1929,17524,9
1930,31745,7
1931,28295,10
1932,71259,5
1933,6095,8
1934,24327,8
1935,29738,6
1936,66292,8
1937,82079,0
1938,33204,9
1939,40175,8
1940,93358,9
1941,34253,8
1942,26636,8
1943,22740,5
1944,68708,7
1945,97165,9
1946,64967,9
1947,14596,10
1948,28245,8
1949,98915,5
1950,13729,6
1951,45980,7
1952,90589,0
1953,96136,0
1954,5162,7
1955,6778,10
1956,81284,8
1957,11752,10
1958,93334,8
1959,12480,9
1960,60702,6
1961,96777,2
1962,96839,5
1963,92993,9
1964,51061,9
1965,51561,9
1966,58362,10
1967,85484,10
1968,30748,10
1969,46075,10
1970,97117,3
1971,5770,7
1972,57277,4
1973,46078,9
1974,18082,9
1975,99434,10
1976,73424,10
1977,90481,2
1978,10291,7
1979,14241,9
1980,20590,6
1981,8496,8
1982,53565,5
1983,47073,4
1984,63969,9
1985,92509,2
1986,30871,9
1987,70322,1
1988,22398,10
1989,15523,6
1990,90743,9
1991,8607,6
1992,44885,10
1993,40451,9
1994,58841,7
1995,14845,10
1996,60423,9
1997,37231,10
1998,75408,9
1999,77313,9
2000,73395,10
2001,96580,9
2002,96983,8
2003,57517,6
2004,98668,1
2005,22383,5
2006,44226,8
2007,38761,8
2008,36500,3
2009,85816,4
2010,35917,10
2011,23771,9
2012,83951,9
2013,92784,10
2014,17550,2
2015,84123,0
2016,77179,10
2017,47534,4
2018,72301,7
2019,23451,9
2020,87806,5
2021,87665,5
2022,81505,5
2023,683,9
2024,93044,9
2025,50727,10
2026,46268,9
2027,4612,8
2028,91078,9
2029,25811,7
2030,56293,0
2031,57308,8
2032,1236,8
2033,76115,8
2034,76824,10
2035,55579,6
2036,20672,7
2037,58526,8
2038,24112,5
2039,63234,10
2040,40640,7
2041,70203,7
2042,53909,8
2043,69474,10
2044,42615,1
2045,48334,9
2046,31501,0
2047,74377,10
2048,3571,5
2049,55253,10
2050,76254,4
2051,11890,3
2052,63513,9
2053,81029,7
2054,22549,0
2055,56416,6
2056,76049,10
2057,48245,9
2058,20654,10
2059,22736,9
2060,77202,9
2061,2864,9
2062,27306,10
2063,43973,5
2064,52098,5
2065,96353,6
2066,47352,10
2067,7946,8
2068,91212,10
2069,53067,10
2070,26666,7
2071,51411,9
2072,42451,6
2073,78055,10
2074,89087,4
2075,28189,6
2076,50032,6
2077,31832,10
2078,92715,6
2079,4418,9
2080,64822,6
2081,7347,7
2082,69597,7
2083,99527,5
2084,60620,6
2085,46087,9
2086,5161,5
2087,59597,10
2088,5734,2
2089,35262,3
2090,61208,9
2091,54059,5
2092,57836,9
2093,31406,1
2094,17597,3
2095,31305,4
2096,20186,0
2097,37375,10
2098,88819,10
2099,37987,3
2100,61823,8
2101,18017,2
2102,12611,9
2103,49263,10
2104,4506,7
2105,97686,10
2106,11039,10
2107,67941,9
2108,13093,9
2109,63387,8
2110,93233,9
2111,80664,10
2112,59497,5
2113,30525,0
2114,4258,6
2115,32748,2
2116,4311,1
2117,36127,10
2118,82504,10
2119,77910,10
2120,40240,5
2121,3896,7
2122,76868,8
2123,93011,6
2124,66220,2
2125,1496,8
2126,40814,6
2127,85014,9
2128,23804,9
2129,1080,10
2130,36331,10
2131,21363,4
2132,38272,8
2133,85082,3
2134,4115,7
2135,79315,8
2136,18964,10
2137,39521,7
2138,59379,10
2139,85343,7
2140,34534,9
2141,75617,8
2142,16947,10
2143,38564,10
2144,33730,10
2145,95620,8
2146,88057,7
2147,95327,10
2148,54097,10
2149,71736,8
2150,5821,7
2151,35830,5
2152,62762,2
2153,75247,7
2154,15828,5
2155,87222,10
2156,68535,4
2157,23005,1
2158,71103,3
2159,38760,0
2160,38883,7
2161,4921,10
2162,76360,8
2163,75864,10
2164,75624,8
2165,98538,0
2166,11015,7
2167,37653,8
2168,59703,6
2169,57596,10
2170,10696,9
2171,62235,2
2172,20386,9
2173,95056,0
2174,38409,6
2175,33475,8
2176,90433,10
2177,48337,10
2178,77149,8
2179,82423,3
2180,29961,3
2181,60273,10
2182,18925,8
2183,35635,7
2184,41011,10
2185,84915,7
2186,16942,4
2187,15906,7
2188,40072,1
2189,22532,10
2190,83962,7
2191,54650,0
2192,13972,7
2193,31707,9
2194,41108,6
2195,43141,9
2196,39933,5
2197,85624,7
2198,43151,3
2199,82253,8
2200,5618,9
2201,22388,3
2202,34177,9
2203,78894,8
2204,12570,8
2205,99704,7
2206,51284,10
2207,45759,10
2208,63399,2
2209,58175,9
2210,33692,8
2211,23062,10
2212,97107,4
2213,42163,9
2214,9143,4
2215,87752,9
2216,21793,8
2217,73411,10
2218,85169,2
2219,26522,1
2220,3655,9
2221,34150,6
2222,47086,1
2223,11773,2
2224,77055,4
2225,660,0
2226,15289,9
2227,92285,10
2228,1946,7
2229,80523,8
2230,67049,8
2231,72677,8
2232,63562,9
2233,4727,4
2234,54684,6
2235,31433,4
2236,89662,10
2237,32043,7
2238,17133,8
2239,21993,10
2240,62954,10
2241,92078,9
2242,10278,0
2243,36166,9
2244,65933,2
2245,70184,10
2246,26577,10
2247,6597,2
2248,43197,4
2249,35594,10
2250,10343,4
2251,23453,9
2252,62201,10
2253,46428,5
2254,3986,2
2255,412,9
2256,30037,6
2257,41749,8
2258,42165,4
2259,98815,10
2260,57961,3
2261,26370,3
2262,3573,8
2263,19362,6
2264,11897,5
2265,90103,0
2266,10149,7
2267,2892,10
2268,50710,9
2269,52569,6
2270,93330,5
2271,72387,5
2272,67419,7
2273,957,2
2274,35827,7
2275,12514,8
2276,29328,5
2277,10384,4
2278,79941,2
2279,70860,3
2280,14293,6
2281,31648,6
2282,42790,9
2283,79704,0
2284,27903,8
2285,4726,8
2286,47538,1
2287,98806,10
2288,29141,7
2289,96941,2
2290,3810,10
2291,15485,9
2292,19511,5
2293,90026,10
2294,82868,4
2295,47553,9
2296,69449,6
2297,38264,7
2298,5040,6
2299,25977,7
2300,39321,2
2301,22870,9
2302,80308,2
2303,93342,8
2304,56807,10
2305,76189,9
2306,10682,10
2307,64679,6
2308,60062,10
2309,51221,6
2310,10883,9
2311,76885,6
2312,35250,3
2313,88707,5
2314,77244,3
2315,45295,8
2316,48083,9
2317,82268,2
2318,74312,7
2319,86978,9
2320,7440,8
2321,19360,8
2322,18969,9
2323,83005,7
2324,40313,10
2325,88253,2
2326,38659,10
2327,29676,1
2328,51192,0
2329,38941,9
2330,52360,4
2331,73250,7
2332,21875,10
2333,72034,10
2334,598,8
2335,21827,3
2336,36898,9
2337,51693,10
2338,76113,3
2339,58083,10
2340,80575,7
2341,49012,5
2342,19973,1
2343,92975,2
2344,88140,4
2345,71254,10
2346,47956,10
2347,78366,10
2348,84527,10
2349,33514,10
2350,69704,9
2351,57858,10
2352,86842,0
2353,74350,4
2354,64102,8
2355,33503,8
2356,32456,0
2357,16998,6
2358,52775,9
2359,27436,9
2360,52619,9
2361,68992,1
2362,86324,1
2363,48334,8
2364,37572,5
2365,57519,3
2366,62990,0
2367,52838,2
2368,65488,9
2369,56673,10
2370,73563,5
2371,89804,5
2372,69184,9
2373,40024,3
2374,66441,8
2375,21955,1
2376,76291,4
2377,80920,10
2378,64101,2
2379,90523,8
2380,68542,8
2381,28586,9
2382,38627,6
2383,84296,5
2384,23063,0
2385,44325,2
2386,65483,5
2387,98693,9
2388,56283,1
2389,14907,10
2390,71756,2
2391,33130,9
2392,68787,8
2393,9800,3
2394,8206,10
2395,18964,7
2396,64751,0
2397,82419,10
2398,81858,8
2399,31716,9
2400,9921,10
2401,56028,9
2402,90657,8
2403,20553,1
2404,59135,10
2405,76769,10
2406,77077,3
2407,73279,0
2408,26584,8
2409,35103,1
2410,7872,6
2411,90747,0
2412,86964,10
2413,99044,6
2414,30917,3
2415,20860,8
2416,54651,3
2417,16498,10
2418,77153,9
2419,29060,0
2420,2446,0
2421,5162,8
2422,91392,3
2423,40082,9
2424,89391,10
2425,35472,8
2426,29786,10
2427,55749,0
2428,78913,10
2429,69841,6
2430,78834,9
2431,58715,10
2432,74348,10
2433,97152,5
2434,5953,5
2435,43879,10
2436,4002,7
2437,79288,9
2438,85129,5
2439,88255,10
2440,29121,7
2441,63916,10
2442,21388,7
2443,3988,0
2444,14987,10
2445,83335,4
2446,35903,8
2447,97682,6
2448,46412,8
2449,55059,0
2450,95006,2
2451,43793,10
2452,14382,7
2453,59677,3
2454,14156,9
2455,81683,7
2456,23679,9
2457,49328,7
2458,45956,9
2459,98937,8
2460,36588,2
2461,10529,10
2462,26933,9
2463,94768,10
2464,62030,2
2465,8845,9
2466,78175,5
2467,58280,9
2468,51768,1
2469,59988,9
2470,9780,4
2471,88014,5
2472,31773,10
2473,68093,9
2474,63925,4
2475,83424,2
2476,36888,6
2477,45031,9
2478,79573,6
2479,67079,8
2480,46833,8
2481,5189,8
2482,56487,10
2483,10812,2
2484,15162,8
2485,80529,10
2486,64286,9
2487,95633,6
2488,35740,8
2489,36526,0
2490,31586,10
2491,84853,9
2492,56159,5
2493,2509,7
2494,45614,8
2495,75053,6
2496,81908,10
2497,18323,0
2498,89711,8
2499,58606,10
2500,96097,5
2501,12214,10
2502,75634,1
2503,12237,10
2504,20766,8
2505,84165,9
2506,79768,10
2507,20243,3
2508,38231,2
2509,25391,8
2510,54667,6
2511,9783,8
2512,33057,8
2513,34609,9
2514,85108,10
2515,40211,8
2516,12557,2
2517,75910,10
2518,59883,8
2519,70995,0
2520,3127,10
2521,90106,8
2522,43251,9
2523,14190,10
2524,63842,3
2525,62167,6
2526,96875,4
2527,71190,10
2528,29021,8
2529,63339,10
2530,75630,7
2531,54364,7
2532,52902,6
2533,56888,2
2534,6840,0
2535,52117,7
2536,14766,9
2537,64750,4
2538,50832,4
2539,21932,1
2540,52762,9
2541,38964,5
2542,85151,3
2543,4415,10
2544,1767,8
2545,75295,10
2546,70220,7
2547,52755,8
2548,80901,0
2549,29432,6
2550,57760,0
2551,74804,10
2552,28343,0
2553,914,10
2554,40287,8
2555,59398,5
2556,80596,9
2557,69825,6
2558,20030,0
2559,46108,10
2560,31024,9
2561,86366,10
2562,77542,3
2563,15431,5
2564,38022,4
2565,13735,10
2566,65981,8
2567,18187,10
2568,50256,4
2569,38681,10
2570,44578,8
2571,74792,4
2572,75177,10
2573,7933,2
2574,29041,9
2575,31149,8
2576,89493,8
2577,88422,9
2578,46890,3
2579,56006,9
2580,70340,10
2581,12740,1
2582,45674,10
2583,48113,3
2584,58541,9
2585,42431,5
2586,86026,5
2587,62086,9
2588,32085,8
2589,34079,8
2590,99202,10
2591,20939,8
2592,83707,4
2593,32228,8
2594,98923,7
2595,20321,1
2596,63307,8
2597,99397,6
2598,66662,8
2599,24458,4
2600,14214,9
2601,1141,2
2602,67438,10
2603,28763,10
2604,97391,10
2605,8692,7
2606,16510,9
2607,14883,4
2608,55750,10
2609,2935,1
2610,50009,5
2611,90705,0
2612,51762,9
2613,96122,4
2614,25494,2
2615,19482,8
2616,4356,4
2617,13974,9
2618,93361,3
2619,90599,6
2620,45349,10
2621,30625,8
2622,90405,10
2623,59908,6
2624,84995,8
2625,17296,4
2626,55118,0
2627,95122,9
2628,78589,6
2629,64001,10
2630,82972,8
2631,42602,9
2632,21173,8
2633,74091,3
2634,99393,3
2635,91221,6
2636,89494,8
2637,486,8
2638,96983,8
2639,22570,5
2640,76739,10
2641,85890,10
2642,8448,10
2643,18475,8
2644,90985,1
2645,63637,10
2646,34639,3
2647,12047,10
2648,73840,7
2649,75361,10
2650,56770,4
2651,47909,10
2652,17815,9
2653,23389,10
2654,56645,5
2655,48941,5
2656,79280,10
2657,51127,6
2658,94907,10
2659,20889,10
2660,48533,10
2661,66533,5
2662,11816,6
2663,30558,6
2664,35763,5
2665,5912,7
2666,94937,5
2667,87383,7
2668,62928,9
2669,53500,10
2670,96562,10
2671,43254,3
2672,55006,10
2673,34106,9
2674,18615,7
2675,50949,8
2676,4914,7
2677,82882,7
2678,82554,7
2679,87787,1
2680,87770,9
2681,20019,10
2682,22459,5
2683,88218,8
2684,16338,8
2685,40270,8
2686,8783,10
2687,29055,10
2688,61481,0
2689,78324,10
2690,88736,10
2691,35884,7
2692,31534,6
2693,62223,5
2694,35096,3
2695,19760,6
2696,49897,7
2697,39054,0
2698,7708,0
2699,57665,4
2700,61034,9
2701,4425,6
2702,32469,10
2703,44093,10
2704,74585,10
2705,92477,8
2706,75178,0
2707,24164,9
2708,17492,10
2709,59755,8
2710,41893,0
2711,96139,10
2712,74795,10
2713,94793,4
2714,1082,5
2715,41901,10
2716,84409,6
2717,45473,9
2718,57417,5
2719,334,4
2720,50630,8
2721,17883,10
2722,1084,10
2723,10067,4
2724,24353,8
2725,47691,10
2726,60480,5
2727,8559,8
2728,20898,9
2729,18189,4
2730,36466,8
2731,21342,10
2732,80173,8
2733,99073,8
2734,95620,10
2735,23983,9
2736,16408,4
2737,15778,7
2738,22125,8
2739,72822,6
2740,41844,9
2741,26314,10
2742,3832,8
2743,62122,4
2744,12985,10
2745,13305,10
2746,33533,10
2747,43321,5
2748,64757,9
2749,25285,3
2750,97219,8
2751,43532,10
2752,42038,4
2753,11222,3
2754,70466,9
2755,17533,10
2756,17388,7
2757,92592,10
2758,83501,6
2759,20244,2
2760,29322,10
2761,88728,4
2762,61804,8
2763,75779,10
2764,45195,9
2765,75749,7
2766,33798,10
2767,13011,0
2768,26071,6
2769,73946,0
2770,74960,0
2771,55312,0
2772,70762,10
2773,32062,8
2774,65629,10
2775,25912,7
2776,22823,7
2777,49663,6
2778,71504,9
2779,78032,0
2780,89966,8
2781,19114,3
2782,53595,2
2783,79893,0
2784,88522,0
2785,48369,8
2786,60291,10
2787,3096,10
2788,1103,5
2789,76639,8
2790,4374,7
2791,73662,8
2792,23155,8
2793,99996,3
2794,13324,9
2795,15123,9
2796,93483,7
2797,59161,9
2798,6760,1
2799,46137,6
2800,23385,0
2801,80457,9
2802,50007,8
2803,8523,8
2804,55352,0
2805,17089,10
2806,43535,1
2807,75424,5
2808,12372,4
2809,2906,9
2810,3392,5
2811,2405,5
2812,75428,2
2813,57783,4
2814,45584,10
2815,91715,3
2816,23195,9
2817,72042,2
2818,43107,0
2819,53602,8
2820,54119,3
2821,35406,10
2822,11827,6
2823,66719,10
2824,84959,7
2825,89661,6
2826,60699,9
2827,96886,10
2828,42000,4
2829,32179,6
2830,57914,9
2831,53322,8
2832,64596,9
2833,97417,6
2834,8640,8
2835,57320,2
2836,71847,8
2837,11440,10
2838,17444,1
2839,46421,10
2840,39704,7
2841,30383,8
2842,88558,4
2843,1385,2
2844,96153,4
2845,80779,2
2846,99632,10
2847,10098,0
2848,79719,2
2849,38091,9
2850,51883,9
2851,62971,10
2852,96595,10
2853,90374,1
2854,96398,7
2855,74250,10
2856,23241,6
2857,35,2
2858,46653,9
2859,41040,2
2860,38364,2
2861,26221,10
2862,24372,5
2863,86869,8
2864,13527,8
2865,2587,10
2866,57355,8
2867,19523,4
2868,64511,4
2869,93789,6
2870,85783,8
2871,42649,10
2872,59963,2
2873,7013,4
2874,25379,10
2875,61167,5
2876,31139,9
2877,37144,4
2878,95555,9
2879,78112,1
2880,64551,8
2881,2308,5
2882,98322,8
2883,89793,1
2884,70562,6
2885,63416,0
2886,50835,10
2887,16645,9
2888,4924,8
2889,44938,6
2890,3373,10
2891,16001,9
2892,71523,7
2893,15067,3
2894,63867,10
2895,16096,9
2896,45268,4
2897,92192,6
2898,79015,2
2899,71046,9
2900,79585,8
2901,53047,10
2902,97725,5
2903,48280,3
2904,81491,10
2905,13372,7
2906,79832,8
2907,6291,10
2908,95718,4
2909,63512,2
2910,25301,7
2911,49166,4
2912,99319,10
2913,2514,10
2914,29353,10
2915,61190,10
2916,43253,0
2917,12403,8
2918,65539,8
2919,24605,10
2920,45729,8
2921,92319,6
2922,88758,9
2923,73744,6
2924,30337,7
2925,51711,3
2926,60183,10
2927,19645,10
2928,35100,2
2929,53418,5
2930,7092,5
2931,61000,6
2932,89800,9
2933,66569,8
2934,60813,10
2935,39005,9
2936,58914,5
2937,66754,0
2938,38236,4
2939,89041,7
2940,69364,2
2941,94755,9
2942,19422,10
2943,7272,4
2944,39649,1
2945,65328,0
2946,43417,9
2947,56103,7
2948,45755,9
2949,88181,1
2950,53490,10
2951,34908,7
2952,92070,6
2953,56120,10
2954,56312,9
2955,23960,10
2956,69566,0
2957,87503,1
2958,48402,10
2959,60778,7
2960,758,3
2961,91969,9
2962,8528,9
2963,92332,10
2964,98677,10
2965,5522,4
2966,81788,0
2967,51779,6
2968,98907,9
2969,81980,10
2970,27511,7
2971,77101,9
2972,14508,2
2973,48279,1
2974,42962,10
2975,5458,8
2976,86990,1
2977,66948,4
2978,29819,9
2979,73545,9
2980,35637,7
2981,20631,5
2982,3322,5
2983,65738,6
2984,50338,9
2985,41373,6
2986,54848,9
2987,63999,6
2988,51457,0
2989,4101,10
2990,88935,9
2991,67774,10
2992,34901,0
2993,9003,10
2994,19882,9
2995,20503,10
2996,93911,8
2997,25228,3
2998,44097,8
2999,85328,5
3000,85014,10
3001,68012,10
3002,59703,9
3003,98832,0
3004,45547,10
3005,47603,6
3006,11075,9
3007,81647,6
3008,32546,9
3009,20245,9
3010,34204,6
3011,65928,10
3012,27701,3
3013,75987,10
3014,40306,3
3015,4258,10
3016,66368,9
3017,4449,7
3018,83220,4
3019,63956,9
3020,29127,9
3021,33945,9
3022,29582,10
3023,28815,7
3024,9728,5
3025,35856,6
3026,62449,10
3027,6142,10
3028,82935,10
3029,54696,9
3030,47620,3
3031,66275,9
3032,61628,9
3033,96956,10
3034,40880,5
3035,24231,2
3036,22757,6
3037,41394,8
3038,48137,9
3039,23598,6
3040,27045,9
3041,73653,2
3042,75166,6
3043,53178,8
3044,57326,10
3045,37783,1
3046,21989,3
3047,28865,9
3048,6109,10
3049,35792,2
3050,30422,7
3051,35961,10
3052,1413,10
3053,71562,7
3054,97498,10
3055,13565,4
3056,36734,9
3057,30219,5
3058,5690,10
3059,80327,9
3060,76867,9
3061,3334,3
3062,88183,5
3063,24507,1
3064,74216,10
3065,11739,5
3066,16903,9
3067,69063,9
3068,11901,10
3069,61462,9
3070,36636,7
3071,26273,4
3072,6014,4
3073,60629,9
3074,11259,4
3075,87421,7
3076,3001,10
3077,2800,0
3078,26953,5
3079,52240,10
3080,80338,9
3081,17019,6
3082,41193,5
3083,83166,9
3084,51178,6
3085,86534,5
3086,49463,1
3087,56904,4
3088,5730,3
3089,99211,7
3090,1315,4
3091,29678,2
3092,3943,0
3093,63524,4
3094,89697,10
3095,56232,10
3096,8437,10
3097,19251,2
3098,3723,4
3099,29266,5
3100,45972,6
3101,51941,7
3102,17127,2
3103,31830,10
3104,3487,6
3105,33690,9
3106,36102,9
3107,61414,9
3108,52544,7
3109,96321,2
3110,43849,4
3111,63312,10
3112,97695,5
3113,93008,6
3114,12348,7
3115,47993,8
3116,28773,10
3117,88772,6
3118,68219,7
3119,92805,6
3120,44919,3
3121,22752,9
3122,47578,10
3123,15986,5
3124,91780,6
3125,28647,10
3126,61692,10
3127,2322,10
3128,63755,9
3129,89947,10
3130,59464,9
3131,41991,5
3132,82251,9
3133,392,5
3134,64783,9
3135,65578,9
3136,5347,10
3137,24456,3
3138,68201,4
3139,83970,3
3140,92711,2
3141,33152,7
3142,68169,2
3143,41228,8
3144,75767,10
3145,18823,8
3146,23214,9
3147,96147,4
3148,82275,9
3149,98275,9
3150,64581,8
3151,27673,1
3152,14065,8
3153,1866,0
3154,4665,10
3155,79720,9
3156,83999,10
3157,11659,0
3158,63694,4
3159,25719,10
3160,77688,7
3161,77600,5
3162,87927,5
3163,36194,10
3164,17435,9
3165,52164,8
3166,50202,8
3167,89790,6
3168,3908,9
3169,73679,6
3170,20764,9
3171,60103,9
3172,92346,0
3173,56258,6
3174,31047,0
3175,203,2
3176,89192,1
3177,94754,5
3178,10068,8
3179,67318,1
3180,45107,10
3181,15522,8
3182,21833,7
3183,37594,7
3184,6252,7
3185,95255,9
3186,94363,8
3187,21118,2
3188,79546,10
3189,24633,7
3190,93945,8
3191,51236,10
3192,62841,1
3193,51277,10
3194,63863,9
3195,17494,6
3196,67004,0
3197,86087,10
3198,82769,10
3199,84066,2
3200,50326,9
3201,60460,8
3202,42529,6
3203,64279,0
3204,66498,8
3205,63587,9
3206,86169,0
3207,45876,10
3208,48437,10
3209,97260,9
3210,62302,8
3211,83729,10
3212,86723,5
3213,59072,0
3214,12723,3
3215,16202,10
3216,27799,10
3217,25339,10
3218,18973,0
3219,97974,5
3220,79221,6
3221,83226,3
3222,47596,7
3223,74177,10
3224,95056,1
3225,96914,4
3226,39415,0
3227,71337,9
3228,5398,5
3229,31505,10
3230,37428,7
3231,52327,10
3232,52715,6
3233,72275,6
3234,45289,4
3235,67310,10
3236,38633,10
3237,64315,5
3238,1485,9
3239,11665,1
3240,23750,6
3241,20674,10
3242,13790,0
3243,95296,5
3244,78578,2
3245,34413,4
3246,80843,9
3247,56727,10
3248,92031,0
3249,78667,10
3250,60361,5
3251,4167,5
3252,89797,10
3253,64141,9
3254,53016,9
3255,12383,0
3256,97735,7
3257,42901,8
3258,91102,6
3259,44250,4
3260,88360,4
3261,13805,4
3262,90758,3
3263,92181,8
3264,32107,10
3265,19914,5
3266,14899,10
3267,68879,10
3268,38842,8
3269,85994,6
3270,56233,10
3271,87986,8
3272,22410,9
3273,42122,9
3274,3740,10
3275,22121,9
3276,98482,10
3277,75336,8
3278,7449,10
3279,61899,1
3280,17086,9
3281,58832,4
3282,70563,8
3283,73168,8
3284,81122,4
3285,98524,5
3286,13603,0
3287,5417,0
3288,91210,10
3289,13359,10
3290,7462,6
3291,6382,7
3292,86337,7
3293,89210,8
3294,39414,7
3295,15822,0
3296,31750,10
3297,5714,4
3298,41361,9
3299,54008,6
3300,93371,10
3301,95619,0
3302,54695,8
3303,35910,6
3304,51707,9
3305,97095,9
3306,69457,7
3307,30763,6
3308,84244,10
3309,83800,8
3310,1448,8
3311,86420,1
3312,80717,9
3313,10020,10
3314,91053,8
3315,87759,10
3316,65897,9
3317,80504,1
3318,40628,7
3319,7813,10
3320,71778,8
3321,43704,10
3322,47982,0
3323,85066,9
3324,89913,9
3325,46953,9
3326,74442,5
3327,71106,10
3328,7926,10
3329,49125,9
3330,62830,4
3331,24237,7
3332,96776,2
3333,82307,6
3334,87318,1
3335,95706,6
3336,55002,5
3337,72101,5
3338,45484,10
3339,53263,9
3340,44834,7
3341,61438,5
3342,94315,4
3343,5686,5
3344,98251,10
3345,92227,3
3346,59251,9
3347,70555,8
3348,12518,8
3349,99444,10
3350,57512,9
3351,4978,7
3352,21371,1
3353,83789,8
3354,36880,9
3355,84748,5
3356,56617,8
3357,64932,10
3358,53200,10
3359,88654,6
3360,95868,9
3361,53376,3
3362,80518,8
3363,90878,0
3364,3188,3
3365,13422,10
3366,22240,5
3367,20560,6
3368,77519,8
3369,93639,0
3370,84097,8
3371,20119,9
3372,1818,10
3373,15783,5
3374,73177,5
3375,50321,8
3376,69856,10
3377,86437,7
3378,73978,7
3379,7189,9
3380,64095,5
3381,35735,10
3382,6805,0
3383,25346,7
3384,23725,9
3385,55973,6
3386,74231,8
3387,4340,8
3388,41979,9
3389,83266,7
3390,97314,0
3391,39357,0
3392,3849,6
3393,86878,5
3394,20627,7
3395,97466,6
3396,8276,7
3397,98242,8
3398,77823,8
3399,9658,10
3400,25455,9
3401,50671,7
3402,84661,9
3403,38525,9
3404,72636,8
3405,83609,2
3406,40483,8
3407,42635,10
3408,24138,2
3409,98255,9
3410,64222,10
3411,55370,3
3412,74072,10
3413,42019,4
3414,44690,2
3415,11261,5
3416,61825,4
3417,57341,7
3418,98444,9
3419,55518,5
3420,67639,8
3421,81718,5
3422,38199,10
3423,37544,10
3424,92108,2
3425,97413,9
3426,99864,7
3427,9413,9
3428,92097,6
3429,48831,1
3430,99123,7
3431,27996,2
3432,94935,5
3433,36537,9
3434,50100,9
3435,67928,7
3436,3730,10
3437,92310,2
3438,543,2
3439,95572,8
3440,70369,10
3441,90032,9
3442,88975,0
3443,62151,10
3444,12851,6
3445,82723,3
3446,19505,5
3447,58680,3
3448,43322,8
3449,44869,8
3450,33193,10
3451,64046,9
3452,8540,10
3453,48343,9
3454,60383,7
3455,27319,10
3456,67942,9
3457,20691,5
3458,69450,10
3459,79650,10
3460,95947,0
3461,199,4
3462,49639,8
3463,27834,10
3464,13798,9
3465,24161,9
3466,84655,7
3467,72054,3
3468,10263,0
3469,3431,0
3470,78928,10
3471,77751,8
3472,84049,7
3473,6282,4
3474,48183,9
3475,22295,9
3476,58013,3
3477,78283,8
3478,43892,7
3479,38511,2
3480,20007,9
3481,18534,10
3482,7590,8
3483,63100,10
3484,63233,8
3485,81726,4
3486,22478,7
3487,65590,9
3488,85077,5
3489,40459,8
3490,69893,10
3491,24857,7
3492,48601,2
3493,7795,7
3494,87778,6
3495,39129,9
3496,57725,5
3497,95386,10
3498,29148,9
3499,77054,6
3500,25488,6
3501,38605,9
3502,26022,10
3503,26083,8
3504,9345,9
3505,36236,10
3506,22932,10
3507,43791,7
3508,33393,9
3509,4248,7
3510,54173,1
3511,22165,7
3512,92234,9
3513,73826,10
3514,12589,8
3515,4537,9
